,x
34587_at,0.017158556
34588_i_at,0.001823319
34589_f_at,-0.003284421
34590_at,0.070579307
34591_at,-0.00850905
34592_at,0.010134978
34593_g_at,0.005747725
34594_at,0.140483096
34595_at,-0.000958789
34596_at,0.037479808
34597_at,0.020137747
34598_at,0.028897126
34599_at,-0.003300666
346_s_at,0.024803894
34600_s_at,0.003683491
34601_at,0.004469005
34602_at,-0.000117896
34603_at,0.051828548
34604_at,0.023999278
34605_at,-0.001602849
34606_s_at,0.006095268
34607_at,0.029833215
34608_at,0.013771114
34609_g_at,0.021443122
34610_at,0.222256595
34611_at,0.046156402
34612_at,0.049934432
34613_at,0.031977094
34614_at,0.017519708
34615_at,0.097503207
34616_at,0.11315616
34617_at,0.095391378
34618_at,0.014823715
34619_at,0.039417639
34620_at,0.011458124
34621_at,0.018588654
34622_at,0.024496236
34623_at,-0.002330152
34624_at,0.01505387
34625_at,0.006297048
34626_at,-0.018146393
34627_at,-0.004693813
34628_at,0.073828671
34629_at,-0.000676135
34630_s_at,-0.005353481
34631_at,-0.040223064
34632_r_at,0.030259433
34633_s_at,0.028913048
34634_s_at,0.027892736
34635_at,0.031886423
34636_at,-0.02445771
34637_f_at,0.007183457
34638_r_at,0.049994109
34639_at,0.031807635
34640_at,0.044474761
34641_at,0.033744993
34642_at,-0.081381552
34643_at,-0.000583223
34644_at,-0.047395819
34645_at,0.009182595
34646_at,0.025079073
34647_at,-0.006269378
34648_at,-0.060812702
34649_at,-0.036848036
34650_at,-0.101291488
34651_at,0.092505202
34652_at,0.0148733
34653_at,0.039380242
34654_at,0.039527691
34655_at,-0.029404048
34656_at,-0.007113838
34657_at,-0.007873576
34658_at,0.036655574
34659_at,0.083843688
34660_at,-0.148205739
34661_at,0.036887203
34662_at,0.013931268
34663_at,0.027257862
34664_at,0.047608906
34665_g_at,0.201080341
34666_at,0.012672545
34667_at,0.019711784
34668_at,0.014572141
34669_at,-0.02623356
34670_at,-0.021642307
34671_at,0.142891464
34672_at,-0.080148309
34673_r_at,0.009599007
34674_at,-0.058447198
34675_at,-0.025009276
34676_at,0.022915573
34677_f_at,-0.087992805
34678_at,-0.447544763
34679_at,-0.005423529
34680_s_at,-0.032084181
34681_at,0.023388573
34682_at,0.02307961
34683_at,0.001327922
34684_at,-0.1274875
34685_at,0.025142985
34686_at,0.001445234
34687_at,0.037727677
34688_at,-0.290672942
34689_at,-0.027964036
34690_at,0.009381342
34691_f_at,0.019007653
34692_r_at,0.021678243
34693_at,-0.188443033
34694_at,-0.009330418
34695_at,0.005758192
34696_at,0.040407844
34697_at,-0.010820583
34698_at,-0.006382605
34699_at,0.081897014
347_s_at,0.006396143
34700_at,0.000600559
34701_at,-0.000348792
34702_f_at,-0.016374903
34703_f_at,-0.096306604
34704_r_at,-0.048239337
34705_at,0.082312269
34706_at,0.014729532
34707_at,-0.039932043
34708_at,0.057821311
34709_r_at,0.009114905
34710_r_at,0.012693112
34711_at,0.014277023
34712_at,-0.108155113
34713_at,-0.103714322
34714_at,0.030514448
34715_at,-0.080345655
34716_at,0.027234149
34717_s_at,0.0293933
34718_at,-0.377690437
34719_at,-0.17431267
34720_at,-0.017435612
34721_at,0.169174865
34722_at,-0.028905887
34723_at,0.008786198
34724_at,-0.009733319
34725_at,-0.036203465
34726_at,-0.095134773
34727_at,0.021778563
34728_g_at,0.05671738
34729_at,-0.016253884
34730_g_at,-0.042002906
34731_at,0.079082188
34732_at,-0.04037703
34733_at,0.005987786
34734_at,-0.130356816
34735_at,-0.044919008
34736_at,0.045580379
34737_at,0.052158782
34738_at,-0.022246859
34739_at,-0.194820489
34740_at,-0.044410644
34741_at,0.092003296
34742_at,-0.000283099
34743_at,0.028222255
34744_at,0.10504101
34745_at,0.048238165
34746_at,-0.014004848
34747_at,-0.032470742
34748_at,0.029165969
34749_at,0.00680269
34750_r_at,0.003015643
34751_at,-0.163588282
34752_at,-0.044454199
34753_at,0.082201279
34754_at,0.054704953
34755_at,-0.005339988
34756_g_at,0.016072172
34757_at,0.030602426
34758_at,0.130952108
34759_at,0.001868528
34760_at,-0.12337633
34761_r_at,-0.162441876
34762_at,0.017885201
34763_at,0.023308396
34764_at,0.071391042
34765_at,0.061590286
34766_r_at,-0.026360547
34767_at,-0.236751149
34768_at,-0.017403567
34769_at,-0.018470688
34770_at,0.146084651
34771_at,-0.037832644
34772_at,-0.034674459
34773_at,0.057416245
34774_at,0.010718872
34775_at,-0.007785918
34776_at,-0.068452587
34777_at,-0.35435285
34778_at,-0.166992455
34779_at,-0.004020519
34780_at,-0.079040918
34781_at,0.056788651
34782_at,-0.032717539
34783_s_at,0.021782768
34784_at,-0.042751634
34785_at,0.036252635
34786_at,-0.177122848
34787_at,0.074161179
34788_at,-0.034579441
34789_at,0.091936969
34790_at,0.054111037
34791_at,0.081536506
34792_at,-0.013465046
34793_s_at,-0.923951119
34794_r_at,-0.04451109
34795_at,-0.87844701
34796_at,-0.049201536
34797_at,-0.365173985
34798_at,0.062537023
34799_at,0.033497204
348_at,-0.025499887
34800_at,-0.598256473
34801_at,-0.023784314
34802_at,-0.300219353
34803_at,-0.017680604
34804_at,-0.055620711
34805_at,0.032699694
34806_at,0.013439807
34807_at,0.118335245
34808_at,-0.007699776
34809_at,-0.017444819
34810_at,0.037107814
34811_at,0.113860354
34812_at,0.078787875
34813_at,0.049896293
34814_at,0.079511842
34815_at,0.004752074
34816_at,0.042529078
34817_s_at,0.023127582
34818_at,-0.145582741
34819_at,-0.014894188
34820_at,-0.226259564
34821_at,0.059667041
34822_at,0.189194783
34823_at,-0.035177256
34824_at,-0.049907424
34825_at,0.131465707
34826_at,0.000700246
34827_at,-0.055567881
34828_at,0.061264816
34829_at,0.089641904
34830_at,-0.05250923
34831_at,0.039525989
34832_s_at,0.003662982
34833_at,-0.0141545
34834_at,0.002917347
34835_at,-0.03635772
34836_at,-0.011557136
34837_at,-0.006831834
34838_at,0.029201352
34839_at,0.06260308
34840_at,-0.363123625
34841_at,0.022104489
34842_at,-0.406603781
34843_at,-0.064277977
34844_at,-0.091096618
34845_at,0.025868128
34846_at,0.012243756
34847_s_at,-0.001590295
34848_at,-0.009208396
34849_at,0.09881294
34850_at,0.005213063
34851_at,0.020448351
34852_g_at,0.065383314
34853_at,-0.233364166
34854_at,0.098068239
34855_at,-0.047825827
34856_at,0.010226334
34857_at,0.031201943
34858_at,0.013403828
34859_at,-0.080860348
34860_g_at,-0.108224893
34861_at,0.020850722
34862_at,-0.02392446
34863_s_at,0.014315354
34864_at,0.007488936
34865_at,0.110772429
34866_at,-0.099037789
34867_at,0.032256208
34868_at,0.057122764
34869_at,0.01609312
34870_at,0.01571162
34871_at,-0.008825205
34872_at,0.006069576
34873_at,-0.006995243
34874_at,-0.036553387
34875_r_at,0.064772768
34876_at,-0.033975464
34877_at,-0.029562061
34878_at,0.0462944
34879_at,0.060019831
34880_at,0.092045655
34881_at,0.042481515
34882_at,0.061034919
34883_at,0.036850953
34884_at,-0.478961052
34885_at,0.047211171
34886_at,-0.065960041
34887_at,-0.110951126
34888_at,0.007672013
34889_at,-0.001607555
34890_at,-0.059597864
34891_at,0.020893138
34892_at,-0.042357611
34893_at,0.099962437
34894_r_at,-0.006009112
34895_at,-0.10197314
34896_at,0.07318797
34897_at,0.032540374
34898_at,-0.212295276
34899_at,0.08129676
349_g_at,0.028196075
34900_at,0.027986519
34901_at,0.028480404
34902_at,0.009968338
34903_at,0.056251228
34904_at,0.03728013
34905_at,-0.001025892
34906_g_at,0.009305995
34907_at,-0.003931156
34908_at,-0.005869188
34909_at,-0.025942819
34910_s_at,0.063038021
34911_r_at,0.094649817
34912_at,0.019013426
34913_at,0.035844059
34914_at,0.00506822
34915_at,0.001398709
34916_s_at,0.020738799
34917_at,0.065155432
34918_at,0.013083475
34919_at,-0.002965412
34920_at,-0.001861743
34921_at,0.00601147
34922_at,-0.022846387
34923_at,0.039642478
34924_at,0.008809592
34925_at,0.006022878
34926_at,-0.044342078
34927_at,-0.140048396
34928_at,0.060819383
34929_at,0.117994599
34930_at,0.019874498
34931_at,0.020982982
34932_at,0.16789862
34933_at,0.004625914
34934_at,0.00175923
34935_at,0.021880519
34936_at,-0.143363894
34937_at,0.19804035
34938_i_at,0.019153501
34939_r_at,0.005726287
34940_at,0.002211409
34941_at,0.067681891
34942_at,-0.025559514
34943_at,0.016775698
34944_at,0.062512769
34945_at,0.001198802
34946_at,0.0545535
34947_at,-0.017705265
34948_at,0.022454898
34949_at,0.000269994
34950_at,-0.086387346
34951_at,0.003067962
34952_at,0.006266334
34953_i_at,0.006346753
34954_r_at,-0.033714511
34955_at,0.026940414
34956_at,0.046829846
34957_at,-0.033463181
34958_at,0.087382497
34959_at,0.005310878
34960_g_at,-0.023144646
34961_at,-0.040082095
34962_at,0.103627296
34963_at,-0.004557124
34964_at,0.390747755
34965_at,0.004238354
34966_at,0.009417414
34967_at,-0.071621541
34968_at,0.014151244
34969_s_at,0.125633221
34970_r_at,0.052065121
34971_at,0.010143441
34972_s_at,-0.016189068
34973_at,0.042203268
34974_at,0.057351575
34975_at,0.036129261
34976_at,0.136898776
34977_at,0.071297965
34978_g_at,-0.000309992
34979_at,-0.007165162
34980_at,0.020543994
34981_at,0.006388961
34982_at,0.032717436
34983_at,0.032847735
34984_at,-0.000217906
34985_at,-0.010974014
34986_at,-0.086319811
34987_s_at,0.026499586
34988_at,0.021330689
34989_at,0.039362961
34990_at,-0.058039021
34991_at,-0.025833276
34992_g_at,-0.005462868
34993_at,-0.029286525
34994_at,-0.000758708
34995_at,-0.034871257
34996_at,0.019963145
34997_r_at,0.037673955
34998_at,0.157867405
34999_at,0.029460036
350_at,-0.099593718
35000_at,-0.03597438
35001_at,-0.038062534
35002_g_at,0.018005938
35003_at,0.050011311
35004_at,-0.156522973
35005_at,0.033914833
35006_at,0.132632127
35007_at,0.133566192
35008_at,0.030253315
35009_at,0.14364829
35010_at,0.065735569
35011_at,0.027100315
35012_at,-0.00697215
35013_at,-0.009037717
35014_at,0.00424885
35015_at,0.05037053
35016_at,-0.08462591
35017_f_at,-0.181496617
35018_at,0.028317398
35019_at,0.081964175
35020_at,0.015409327
35021_at,0.013343495
35022_at,0.23866981
35023_at,0.056825073
35024_at,0.006270432
35025_at,0.019740018
35026_f_at,0.065134607
35027_at,-0.024509345
35028_at,-0.075220835
35029_at,0.043551551
35030_i_at,0.025748003
35031_r_at,0.001307812
35032_at,0.069502021
35033_at,-0.031033899
35034_at,0.018725327
35035_at,0.017591511
35036_at,0.041320677
35037_at,0.009355422
35038_at,-0.00644619
35039_at,0.029504616
35040_at,0.03197196
35041_at,0.019626154
35042_at,0.012234445
35043_at,0.01690712
35044_i_at,0.052205105
35045_r_at,0.007601512
35046_at,0.068370601
35047_at,-0.005411267
35048_at,0.054033199
35049_g_at,0.049418486
35050_at,-0.045539233
35051_at,0.055345409
35052_r_at,0.085023402
35053_at,-0.009284983
35054_at,0.028981381
35055_at,0.033054511
35056_at,0.035892351
35057_at,-0.010991751
35058_at,0.02242591
35059_at,0.111283956
35060_at,0.025841534
35061_at,0.226113822
35062_at,0.040926054
35063_at,-0.038795203
35064_at,-0.009009929
35065_at,0.036646956
35066_g_at,-0.072077275
35067_at,-0.030235789
35068_at,0.02330196
35069_at,-0.002368371
35070_at,0.08702704
35071_s_at,-0.031347344
35072_at,0.007918482
35073_at,0.035439203
35074_at,0.063751047
35075_at,0.050728761
35076_at,0.038806673
35077_at,0.016619174
35078_at,0.111938704
35079_at,0.025221017
35080_at,0.018293415
35081_at,-0.006211324
35082_at,-0.288301165
35083_at,0.006656949
35084_at,0.071876256
35085_r_at,0.044173536
35086_at,-0.045532446
35087_at,-0.008235512
35088_at,0.040306386
35089_at,0.00153491
35090_g_at,-0.011691078
35091_at,-0.007906588
35092_at,0.038923265
35093_at,-0.01229
35094_f_at,0.006942896
35095_r_at,0.022251019
35096_at,0.015781121
35097_at,0.628949015
35098_at,0.020140359
35099_at,-0.017454737
351_f_at,0.043479873
35100_at,0.036351161
35101_at,0.000628767
35102_at,-0.046828086
35103_i_at,0.029691377
35104_r_at,-0.001461144
35105_at,0.011392493
35106_at,0.028260681
35107_at,0.019223972
35108_at,0.003048942
35109_at,-0.007825138
35110_at,-0.003693514
35111_at,0.123940881
35112_at,0.001251706
35113_at,0.035431343
35114_at,0.004405664
35115_at,0.023172762
35116_at,0.065326916
35117_at,0.032680974
35118_at,-0.005581182
35119_at,0.008873506
35120_at,-0.000980387
35121_at,0.009032802
35122_at,0.035766354
35123_at,-0.009772135
35124_at,0.028384451
35125_at,0.003738571
35126_at,-0.009409661
35127_at,0.311286378
35128_at,0.040180714
35129_at,0.06700082
35130_at,0.075314188
35131_at,0.048526491
35132_at,-0.00254538
35133_at,0.025451811
35134_at,-0.008242865
35135_at,0.017928433
35136_at,0.141630561
35137_at,-0.000758662
35138_at,0.016668662
35139_at,-0.014819686
35140_at,0.097572643
35141_at,0.039608666
35142_at,-0.091012804
35143_at,0.035470135
35144_at,0.027005091
35145_at,-0.03964206
35146_at,-0.070577233
35147_at,-0.00219446
35148_at,-0.011682858
35149_at,0.021038524
35150_at,-0.014227262
35151_at,-0.012257749
35152_at,-0.030829012
35153_at,0.068403762
35154_at,-0.055656256
35155_at,-0.060365374
35156_at,0.049177804
35157_at,0.08681276
35158_at,-0.182340126
35159_at,0.121731029
35160_at,0.090827438
35161_at,0.000277109
35162_s_at,-0.045083379
35163_at,0.02134937
35164_at,-0.090796581
35165_at,-0.020259258
35166_at,0.021172652
35167_at,0.167736324
35168_f_at,-0.405504062
35169_at,-0.028557226
35170_at,-0.00067624
35171_at,0.160722958
35172_at,0.178440663
35173_at,0.0175925
35174_i_at,-0.154231308
35175_f_at,-0.00812853
35176_at,0.02514416
35177_at,0.09383399
35178_at,0.053844196
35179_at,0.032571595
35180_at,0.075843545
35181_at,0.070862562
35182_f_at,0.009203358
35183_at,0.092943297
35184_at,0.002202983
35185_at,-0.09946935
35186_at,0.089281585
35187_at,-0.009996911
35188_at,-0.025055985
35189_at,0.078756335
35190_at,0.026918148
35191_at,0.014186954
35192_at,-0.088300878
35193_at,-0.341056383
35194_at,-0.110209613
35195_at,0.155262655
35196_at,-0.037354908
35197_at,-0.008733749
35198_at,0.019941211
35199_at,0.017176968
352_at,-0.020809341
35200_at,-0.195829047
35201_at,0.056038839
35202_at,0.030551633
35203_at,-0.011073931
35204_at,-0.055988364
35205_at,0.002038622
35206_at,-0.023637019
35207_at,-0.057911769
35208_at,0.000908401
35209_at,0.066010061
35210_at,-0.008732044
35211_at,-0.050473276
35212_at,0.015751304
35213_at,-0.010826416
35214_at,-0.201616735
35215_at,0.138324815
35216_at,0.013526969
35217_at,0.008738049
35218_at,0.12205036
35219_at,0.006838517
35220_at,-0.023789237
35221_at,0.029281087
35222_at,0.010985558
35223_at,-0.001044108
35224_at,0.025002688
35225_at,0.002208388
35226_at,0.002791454
35227_at,-0.012329542
35228_at,-0.045187218
35229_at,0.023385858
35230_at,0.011478452
35231_at,0.026925049
35232_f_at,0.075545041
35233_r_at,0.182916841
35234_at,-0.085616434
35235_at,-0.028337122
35236_g_at,-0.163939967
35237_at,0.013158906
35238_at,-0.117578999
35239_at,0.067246751
35240_at,0.021725582
35241_at,0.078844087
35242_at,-0.025549008
35243_at,-0.036411155
35244_at,-0.015031612
35245_at,-0.027064352
35246_at,0.039245016
35247_at,0.148883526
35248_at,0.004442353
35249_at,-0.066812426
35250_at,0.017247849
35251_at,0.063562326
35252_at,-0.045470391
35253_at,0.096504388
35254_at,0.029176786
35255_at,0.01298751
35256_at,0.057673594
35257_at,0.045165204
35258_f_at,-0.00503512
35259_s_at,-0.014657794
35260_at,0.029377975
35261_at,0.080697241
35262_at,0.008227207
35263_at,0.062992507
35264_at,0.081906552
35265_at,-0.007391871
35266_at,-0.027454501
35267_g_at,-0.034256381
35268_at,0.045871393
35269_at,0.040069299
35270_at,0.080024338
35271_at,0.073623341
35272_at,0.059441638
35273_at,0.022236976
35274_at,-0.054296229
35275_at,-0.106853257
35276_at,-0.0679053
35277_at,0.033976767
35278_at,0.001049717
35279_at,-0.003379092
35280_at,0.009455064
35281_at,0.080965701
35282_r_at,-0.019430987
35283_at,-0.048428016
35284_f_at,-0.039824966
35285_at,0.006872701
35286_r_at,0.055601986
35287_at,-0.009100668
35288_at,-0.128580198
35289_at,-0.107840033
35290_at,-0.012591064
35291_at,0.173872863
35292_at,0.018510275
35293_at,0.211856415
35294_at,0.089815009
35295_g_at,0.09452188
35296_at,0.072518016
35297_at,0.078948686
35298_at,0.048810134
35299_at,0.105881598
353_at,-0.067139286
35300_at,0.089895822
35301_at,0.118912178
35302_at,0.017559749
35303_at,0.029945745
35304_at,-0.028191994
35305_at,-0.010166444
35306_at,0.06988969
35307_at,0.063697881
35308_at,0.037381082
35309_at,-0.058219494
35310_at,0.075862002
35311_at,0.117905807
35312_at,-0.008551423
35313_at,-0.012336169
35314_at,-0.091684605
35315_at,-0.381970083
35316_at,-0.103523928
35317_at,-0.005776427
35318_at,0.103925046
35319_at,0.021779132
35320_at,-0.003997021
35321_at,0.000964557
35322_at,0.0623288
35323_at,0.059032091
35324_at,-0.008735742
35325_at,-0.004370787
35326_at,0.008765065
35327_at,0.043524696
35328_at,0.02428844
35329_at,0.043031233
35330_at,0.180335851
35331_at,-0.035716365
35332_at,-0.706834436
35333_r_at,0.034131038
35334_at,-0.078298444
35335_at,-0.036403219
35336_at,-0.038001166
35337_at,0.014241789
35338_at,0.075475361
35339_at,-0.041735477
35340_at,-0.010323591
35341_at,-0.025063361
35342_at,-0.341985121
35343_at,0.127558638
35344_at,-0.014315036
35345_at,0.027652484
35346_at,-0.002047584
35347_at,-0.077103096
35348_at,0.234598349
35349_at,0.091978819
35350_at,-0.082575582
35351_at,0.005030205
35352_at,-0.272479364
35353_at,0.105956571
35354_at,-0.000235511
35355_at,0.088201409
35356_at,0.071184771
35357_at,0.020557473
35358_at,-0.016618658
35359_at,-0.028552075
35360_at,0.022497538
35361_at,-0.038733658
35362_at,-0.617722374
35363_at,-0.050293216
35364_at,0.097373215
35365_at,-0.023598923
35366_at,-0.461280737
35367_at,-0.753924032
35368_at,0.078275638
35369_at,-0.018343206
35370_at,0.063011155
35371_at,0.107372461
35372_r_at,-0.5419488
35373_at,-0.078582243
35374_at,-0.010104468
35375_at,0.008367213
35376_f_at,-0.034332531
35377_at,-0.003230229
35378_at,-0.000774333
35379_at,-0.004614338
35380_at,-0.012440997
35381_at,0.006031477
